CustomerID,성별,나이,금융자산(억),부동산(억),연간수익률(%),투자목표(Purpose),투자기간(InvestmentHorizion),위험선호도(RiskTolerance),신용등급(CreditRating)
355,M,50s,29.98,6.27,-1.3898921808970122,Growth,Short,Safe,AAA
356,F,50s,38.18,24.9,5.07584038394393,Growth,Long,Safe,AAA
357,M,40s,27.56,52.93,4.799250649377629,Retire,Medium,Neutral,BBB
358,M,70+,9.82,47.64,5.731172230609438,Stable,Long,Neutral,AAA
359,F,70+,45.19,167.1,-1.747227037086585,Stable,Long,Safe,AA
360,M,50s,139.46,15.37,-5.353906261650455,Retire,Medium,Neutral,A
361,M,60s,41.57,34.54,4.509572178240995,Stable,Long,Neutral,AA
362,F,50s,21.31,17.64,0.9445299899238258,Stable,Short,Neutral,AA
363,M,50s,9.56,8.26,6.737591015815325,Retire,Medium,Safe,AAA
364,M,60s,14.49,73.48,8.509780539908697,Stable,Long,Neutral,A
365,F,50s,43.05,50.25,1.1262476543830946,Stable,Medium,Active,A
366,M,70+,70.7,42.75,0.2665140310831315,Retire,Long,Avoid,AA
367,F,60s,36.92,48.62,11.92568833907648,Retire,Short,Safe,BBB
368,F,50s,56.82,17.87,4.141365864594593,Growth,Medium,Safe,AAA
369,M,60s,52.78,13.39,-3.9810194695509726,Growth,Long,Neutral,A
370,M,40s,44.94,34.26,3.3128848313946246,Inheritance,Medium,Neutral,AA
371,M,50s,17.69,94.17,9.339336115116769,Retire,Long,Safe,AA
372,M,50s,34.44,140.79,-10.601108146185334,Retire,Long,Safe,AA
373,M,50s,15.2,67.75,6.646761583371297,Retire,Long,Active,AA
374,F,60s,30.38,34.0,-0.2467280031702046,Stable,Medium,Neutral,AA
375,M,50s,39.04,42.22,-1.8427890376234712,Growth,Long,Active,BBB
376,M,60s,114.78,33.46,-1.052471144018419,Stable,Long,Active,A
377,F,60s,10.51,13.15,4.20651494398856,Growth,Long,Neutral,A
378,M,50s,44.04,33.86,-1.2561875730561112,Growth,Long,Safe,AA
379,F,60s,98.0,9.96,-0.0674094295332383,Other,Long,Neutral,AAA
380,M,50s,54.99,29.62,-2.5474757498704648,Retire,Long,Safe,BBB
381,M,50s,58.34,144.39,-7.51395281656213,Retire,Long,Neutral,A
382,F,50s,47.95,69.45,-2.6718980560103467,Retire,Long,Neutral,AA
383,F,50s,84.66,14.43,-4.031746796484626,Retire,Medium,Active,AAA
384,F,40s,12.55,31.03,-7.569181971980099,Inheritance,Short,Avoid,AA
385,F,60s,9.89,15.63,1.942985801558628,Stable,Long,Safe,A
386,F,50s,29.81,31.3,-1.8577862629766464,Stable,Long,Neutral,A
387,M,50s,5.32,84.52,2.277654045425548,Stable,Long,Active,BBB
388,M,70+,80.2,59.6,-2.7113714777768694,Retire,Long,Active,A
389,F,60s,79.56,309.74,3.224123061784079,Retire,Long,Neutral,AAA
390,F,70+,21.19,96.86,-1.235302961750839,Stable,Medium,Avoid,AAA
391,F,40s,22.27,39.79,-2.723772724512752,Growth,Short,Safe,AAA
392,M,60s,28.28,60.91,10.84653799086668,Inheritance,Medium,Active,A
393,M,70+,31.24,27.6,-3.034889358279691,Stable,Short,Neutral,AA
394,F,60s,33.17,12.0,6.1502321664863135,Stable,Long,Neutral,BBB
395,M,60s,46.83,107.25,16.453864486287806,Retire,Long,Safe,A
396,F,50s,26.1,82.11,2.1026447559646444,Growth,Medium,Avoid,AA
397,F,40s,63.72,26.66,-2.288897294022252,Retire,Short,Neutral,AAA
398,M,50s,42.81,42.37,6.058381468656715,Inheritance,Medium,Active,BBB
399,F,50s,18.44,101.17,1.9232692347155969,Stable,Medium,Aggressive,A
400,F,70+,87.19,70.93,-0.7775609157202434,Retire,Medium,Active,AA
401,M,50s,10.11,8.87,3.5504335100518647,Stable,Medium,Neutral,BBB
402,F,70+,27.83,41.23,9.156823315510309,Other,Medium,Neutral,A
403,M,70+,64.94,28.48,-2.7834239698948604,Stable,Long,Active,AA
404,F,50s,16.8,90.17,-4.949356061522758,Retire,Medium,Avoid,AA
405,M,50s,38.38,83.76,12.069854204529108,Retire,Long,Aggressive,A
406,F,70+,46.28,108.5,-4.141560641698561,Stable,Long,Neutral,AA
407,M,70+,15.05,12.11,3.1850796438605,Retire,Medium,Aggressive,A
408,M,50s,28.28,16.35,3.849092534797438,Growth,Long,Neutral,A
409,F,50s,26.44,90.26,10.90940549306223,Inheritance,Long,Safe,A
410,M,50s,19.27,19.44,-4.38985690601762,Inheritance,Short,Safe,BBB
411,M,60s,188.92,8.42,0.6363410009456283,Retire,Short,Safe,AA
412,F,50s,16.27,53.48,0.9449908577247924,Stable,Long,Safe,BBB
413,F,60s,66.95,20.24,-5.816613778238233,Retire,Medium,Neutral,A
414,M,40s,21.88,165.8,-0.1931614260178071,Stable,Medium,Neutral,AAA
415,F,40s,12.56,43.23,5.242221566699512,Growth,Short,Neutral,AAA
416,M,50s,32.53,38.25,6.155802744459216,Stable,Short,Avoid,AA
417,M,50s,50.36,23.75,-0.5531717900532196,Growth,Long,Aggressive,AAA
418,M,50s,62.58,138.62,3.596588664449341,Growth,Long,Neutral,AAA
419,F,50s,104.57,45.73,2.5117260783197093,Retire,Long,Active,AA
420,F,50s,316.14,22.93,-2.9086065176073927,Growth,Medium,Avoid,AA
421,F,40s,36.61,16.21,-5.967956168779686,Retire,Long,Active,A
422,F,50s,17.63,31.0,0.5342510086292496,Stable,Long,Safe,BBB
423,M,70+,43.05,13.74,2.7788270075615795,Retire,Long,Neutral,AAA
424,M,50s,24.22,83.6,-0.4052241407006551,Inheritance,Short,Neutral,A
425,M,50s,62.85,6.5,17.928473257930456,Stable,Medium,Active,AA
426,M,60s,10.62,29.21,-0.4648708146885338,Growth,Long,Safe,AA
427,M,70+,199.27,57.35,2.3006873240905668,Growth,Medium,Safe,AAA
428,F,50s,59.43,45.06,-1.7562448510594852,Growth,Long,Active,AA
429,M,60s,7.79,17.36,5.661478973311085,Growth,Long,Safe,BBB
430,M,60s,16.99,59.99,-8.001830631334062,Retire,Short,Safe,A
431,M,60s,57.56,14.92,-16.504994335463863,Growth,Long,Neutral,AAA
432,F,40s,76.79,32.45,9.067649273194789,Stable,Short,Safe,A
433,F,60s,10.83,59.54,-0.0526241972894525,Stable,Long,Safe,BBB
434,M,40s,53.01,50.23,0.4563677960062406,Retire,Long,Safe,AAA
435,M,60s,6.31,18.04,7.110979097720516,Retire,Long,Safe,AAA
436,F,60s,27.9,97.29,-1.782208071411051,Inheritance,Long,Neutral,AAA
437,M,50s,72.94,35.8,1.553192458678443,Retire,Long,Safe,AA
438,F,60s,19.27,64.63,7.552223998127849,Stable,Long,Neutral,AA
439,F,40s,8.98,131.13,7.147945730788607,Retire,Long,Active,AAA
440,M,60s,33.68,90.54,0.5361612536950666,Retire,Short,Safe,AA
441,M,50s,18.47,90.75,-2.551069716148169,Retire,Short,Active,BBB
442,F,50s,49.58,39.39,1.7310742387595337,Stable,Long,Active,AA
443,M,40s,14.76,67.66,2.7758317802986765,Inheritance,Short,Neutral,AAA
444,M,70+,16.15,40.13,0.6644541331393361,Stable,Long,Aggressive,AA
445,F,40s,5.95,11.15,5.335221597289563,Stable,Medium,Safe,BBB
446,F,40s,34.33,43.49,2.3264168833852183,Stable,Medium,Active,AA
447,F,50s,26.34,41.71,1.6730370241117898,Stable,Medium,Neutral,BBB
448,F,60s,11.58,56.0,5.7798285118836334,Inheritance,Long,Safe,AAA
449,M,50s,34.99,29.51,2.288565277569421,Stable,Long,Neutral,BBB
450,M,40s,68.15,16.69,16.27428867405436,Stable,Short,Neutral,A
451,F,50s,25.22,59.79,5.142043667240492,Stable,Long,Safe,AA
452,M,50s,37.13,10.16,-0.4871170718490636,Growth,Long,Safe,AA
453,M,50s,37.29,123.09,-4.202607660743296,Stable,Long,Neutral,AAA
454,F,50s,11.43,26.89,13.832804110057983,Retire,Long,Neutral,A
455,M,60s,155.29,41.3,-2.760784674257799,Retire,Medium,Neutral,AAA
456,M,50s,20.56,54.75,-0.0105394067140274,Inheritance,Long,Neutral,AA
457,M,50s,50.65,56.35,-0.187526869756649,Growth,Medium,Safe,AA
458,M,50s,55.44,9.32,17.609295958672575,Retire,Short,Neutral,A
459,M,70+,26.8,69.52,-5.49131168604573,Growth,Short,Active,AAA
460,M,70+,48.69,43.5,-3.330438943641856,Stable,Short,Active,BBB
461,M,60s,36.48,18.7,12.006806907749931,Stable,Long,Neutral,AA
462,F,50s,9.64,16.87,-4.255519356692394,Retire,Short,Aggressive,AAA
463,F,40s,22.97,24.52,3.346770961889267,Growth,Long,Active,AA
464,M,50s,18.36,10.29,1.5859324319740464,Retire,Long,Safe,A
465,F,50s,20.71,156.03,3.7669302246261305,Growth,Long,Safe,AA
466,M,50s,10.56,126.16,1.5500085720115964,Retire,Long,Safe,BBB
467,M,60s,73.78,49.73,-1.472955380530527,Growth,Long,Neutral,AAA
468,F,70+,107.94,27.08,-5.024043450793114,Retire,Short,Neutral,BBB
469,M,60s,65.52,27.73,3.683433427666927,Retire,Long,Safe,A
470,F,50s,82.8,65.51,10.180668087150549,Retire,Short,Active,A
471,M,60s,22.74,161.1,6.591808314302461,Retire,Long,Neutral,AAA
472,F,50s,18.01,19.82,0.5061040778723047,Stable,Medium,Neutral,AA
473,M,40s,16.07,12.11,5.91420836303842,Retire,Long,Avoid,AAA
474,F,60s,50.16,133.34,-0.8766421410881464,Other,Medium,Avoid,AAA
475,M,40s,35.93,6.63,-4.008230686626602,Stable,Short,Neutral,AA
476,F,50s,28.17,13.36,5.675494950816118,Stable,Long,Active,AAA
477,M,50s,84.45,26.52,-8.05799439797944,Retire,Long,Active,A
478,M,60s,41.43,8.13,-7.974498194610291,Stable,Short,Neutral,A
479,F,60s,15.32,90.1,1.6607374304745015,Retire,Long,Safe,AA
480,M,50s,17.38,71.61,-0.4327408523757903,Growth,Short,Safe,A
481,F,60s,51.71,19.74,-1.7596635432541974,Stable,Long,Active,BBB
482,F,50s,68.95,104.76,1.256685883374575,Growth,Long,Safe,BBB
483,M,50s,46.59,122.04,14.246035244472369,Stable,Short,Neutral,A
484,F,60s,136.66,29.91,-0.8906456979976496,Other,Medium,Neutral,BBB
485,M,60s,110.83,22.07,7.177996490974081,Retire,Medium,Neutral,A
486,F,70+,42.64,253.06,-0.0165275161707723,Retire,Medium,Neutral,AAA
487,M,50s,15.32,63.37,-0.743326137087641,Stable,Long,Active,A
488,M,60s,10.51,41.71,9.004960110990279,Inheritance,Long,Active,AAA
489,F,60s,21.98,112.98,2.5640092068965448,Growth,Long,Active,AAA
490,F,70+,54.74,43.46,0.3020796379759938,Retire,Short,Neutral,AAA
491,M,40s,129.19,21.01,16.505961324608908,Stable,Long,Safe,A
492,F,60s,41.84,35.59,3.955756681022216,Inheritance,Medium,Aggressive,AAA
493,M,60s,76.32,84.33,-0.2642893004170421,Retire,Long,Safe,A
494,M,50s,24.62,5.51,-4.371055776755317,Retire,Short,Neutral,AA
495,M,50s,49.31,25.55,0.1448174195861185,Growth,Long,Safe,AAA
496,M,50s,57.9,114.98,-6.181267055503481,Growth,Medium,Neutral,A
497,M,60s,6.15,20.89,2.4071895000928434,Growth,Long,Safe,AAA
498,M,70+,21.53,133.15,8.332635536755406,Other,Medium,Active,AAA
499,F,60s,64.06,118.31,2.65397089175905,Retire,Long,Aggressive,AAA
500,F,60s,37.32,31.22,9.91808134491854,Stable,Long,Neutral,AA
501,F,50s,11.51,19.85,2.651659111511173,Growth,Long,Avoid,A
502,M,40s,5.0,25.57,4.472902530109346,Growth,Long,Neutral,A
503,M,50s,22.36,364.36,-2.9999313940388683,Growth,Medium,Safe,AA
504,F,50s,28.3,178.93,4.218588551917879,Inheritance,Short,Aggressive,BBB
505,F,50s,14.77,37.07,-4.633522932955902,Stable,Long,Avoid,A
506,M,40s,33.6,19.16,19.07001423293768,Retire,Medium,Safe,AA
507,F,50s,44.93,36.79,-1.357840216637074,Stable,Long,Neutral,AAA
508,F,50s,51.24,41.24,-1.3354584555762328,Growth,Long,Neutral,AAA
509,F,50s,5.0,10.82,1.3871137702648584,Retire,Medium,Neutral,A
510,F,50s,10.47,35.59,-3.228313966131968,Growth,Long,Safe,A
511,F,40s,23.48,108.87,-3.882370090466836,Retire,Long,Safe,AAA
512,M,70+,47.36,6.56,-0.7885293793409853,Retire,Long,Safe,BBB
513,F,70+,44.32,69.68,6.388414047471835,Stable,Long,Safe,A
514,F,60s,43.71,114.13,7.942130062648833,Growth,Short,Active,AA
515,M,40s,22.05,20.0,2.964542393827241,Stable,Long,Avoid,A
516,M,60s,23.06,152.13,1.709693765933884,Growth,Medium,Neutral,BBB
517,M,60s,16.73,17.79,1.9147077781306976,Stable,Long,Neutral,BBB
518,F,60s,55.4,49.25,-4.535252849285043,Retire,Medium,Avoid,A
519,F,40s,14.35,25.13,7.787408949870889,Retire,Short,Active,A
520,M,60s,59.15,25.12,3.363282803145795,Growth,Long,Neutral,AAA
521,M,60s,35.38,19.0,6.02350286667217,Stable,Medium,Avoid,AAA
522,M,60s,28.9,62.1,5.803967227032492,Inheritance,Long,Active,A
523,F,60s,17.72,71.09,-1.068949149233167,Stable,Short,Neutral,BBB
524,F,50s,10.13,31.25,-0.1121669804880709,Stable,Short,Neutral,BBB
525,F,50s,17.85,9.74,6.30946343810852,Stable,Short,Active,AAA
526,M,40s,23.01,47.6,-6.440868504838426,Retire,Medium,Active,BBB
527,M,60s,5.0,48.42,-0.1326978181639071,Stable,Long,Neutral,AA
528,M,40s,25.59,27.25,-2.2313848690482807,Stable,Long,Safe,BBB
529,M,50s,62.77,177.77,6.640644349370484,Growth,Medium,Safe,BBB
530,F,50s,47.17,8.1,25.768603700117133,Retire,Short,Neutral,A
531,F,50s,20.15,5.0,1.049713531729335,Retire,Medium,Active,AA
532,F,40s,31.11,17.15,-1.584478031258052,Retire,Short,Avoid,AA
533,F,60s,19.2,62.76,-4.467450385601501,Retire,Long,Avoid,AAA
534,M,60s,33.75,12.8,0.7627814334760785,Stable,Long,Active,AA
535,F,40s,102.73,13.7,-1.7575244994831762,Inheritance,Long,Safe,AA
536,F,40s,65.03,77.94,7.063919210532244,Growth,Long,Safe,A
537,F,40s,45.45,50.21,-6.253187605561683,Growth,Long,Safe,AAA
538,M,70+,20.2,46.5,3.494038198246807,Stable,Medium,Safe,BBB
539,M,50s,54.6,66.91,0.2000895073774655,Retire,Medium,Aggressive,AA
540,M,50s,7.77,22.59,7.282557622879482,Retire,Long,Aggressive,AA
541,F,40s,24.49,23.55,5.39450853924206,Retire,Long,Safe,AAA
542,F,60s,47.8,68.63,-7.153787357821029,Stable,Medium,Aggressive,AA
543,M,70+,54.18,9.87,4.314567029903871,Stable,Long,Safe,AA
544,F,60s,51.21,5.0,8.415035501735947,Growth,Long,Active,AA
545,F,60s,37.93,22.42,15.820320735082149,Other,Long,Safe,AAA
546,M,40s,25.62,76.54,-4.090583102577183,Stable,Medium,Active,BBB
547,M,40s,46.08,41.68,9.506256470604036,Growth,Long,Safe,A
548,F,40s,13.98,71.63,-1.5751803573437084,Growth,Long,Safe,AAA
549,M,50s,15.25,5.39,-4.368118784351449,Retire,Medium,Active,A
550,F,40s,31.48,43.99,3.2203574482110087,Inheritance,Long,Safe,AAA
551,M,50s,34.42,59.65,3.500933733977507,Retire,Long,Aggressive,AA
552,F,50s,6.96,9.82,4.707089431655498,Growth,Short,Safe,AA
553,M,70+,43.13,71.94,-4.928953679622039,Stable,Long,Avoid,BBB
554,M,60s,55.6,29.95,2.6332285136710043,Stable,Medium,Active,BBB
555,F,60s,28.17,525.42,-1.0933990974596464,Stable,Long,Neutral,A
556,M,60s,200.25,5.0,3.930192678206823,Growth,Long,Neutral,BBB
557,M,40s,17.35,113.55,4.081161489826024,Retire,Medium,Avoid,A
558,M,60s,22.45,23.23,2.900029305710428,Retire,Medium,Neutral,A
559,F,50s,21.84,7.73,5.430883377610907,Stable,Long,Safe,A
560,F,60s,28.19,20.61,18.21496144759307,Retire,Long,Neutral,AAA
561,F,50s,23.04,42.51,-3.127057969071468,Growth,Short,Neutral,AA
562,M,70+,9.72,84.24,9.384639798389728,Growth,Long,Neutral,AA
563,M,50s,19.35,155.99,-4.801843332895251,Growth,Short,Aggressive,AA
564,M,50s,27.71,119.07,0.9222997007314104,Growth,Medium,Neutral,AA
565,M,70+,80.07,13.89,-1.6111381108299685,Inheritance,Long,Safe,AA
566,M,40s,174.48,91.57,3.5611645933900427,Growth,Long,Safe,BBB
567,M,60s,87.22,47.09,8.50480449356954,Inheritance,Long,Neutral,AA
568,M,60s,16.11,18.37,8.602728093659252,Retire,Short,Safe,A
569,F,60s,17.17,27.37,-4.205097643812805,Stable,Short,Safe,AA
570,M,70+,26.38,17.48,0.7691933811927454,Other,Long,Active,AAA
571,M,70+,124.92,34.24,14.364631900044778,Growth,Short,Active,AA
572,F,40s,26.25,17.17,-7.688504683147102,Growth,Short,Neutral,AAA
573,M,60s,10.36,13.13,-2.0338743146671945,Retire,Long,Neutral,BBB
574,F,60s,20.07,50.97,12.242036509250289,Growth,Long,Neutral,A
575,F,60s,54.91,58.31,5.0319609984413205,Growth,Medium,Neutral,AA
576,F,40s,52.04,27.97,-2.8541579326012423,Retire,Short,Active,BBB
577,M,60s,25.53,113.4,6.50932864661582,Retire,Long,Neutral,BBB
578,F,70+,51.77,26.2,9.34168889313134,Retire,Long,Avoid,AA
579,M,70+,5.0,25.22,4.538291027045371,Inheritance,Short,Neutral,AAA
580,M,50s,32.56,60.01,5.654991080497163,Growth,Long,Neutral,AA
581,M,40s,59.65,29.39,-3.729020327807464,Inheritance,Medium,Avoid,AA
582,F,50s,15.39,35.74,-1.0143619095747125,Stable,Long,Safe,A
583,M,60s,15.35,5.0,-1.9816228610726736,Inheritance,Medium,Neutral,BBB
584,M,60s,6.73,33.62,3.8527637016884553,Stable,Long,Neutral,AA
585,F,50s,106.9,6.4,9.089101905327258,Retire,Long,Active,A
586,M,40s,16.84,11.04,12.541458869709588,Retire,Long,Safe,BBB
587,M,50s,36.34,9.96,-4.110060420806927,Other,Long,Avoid,AAA
588,M,50s,48.58,12.96,-3.9792412904938512,Stable,Medium,Safe,AA
589,M,70+,100.45,20.21,7.080974464596412,Retire,Long,Neutral,AAA
590,M,60s,26.49,21.37,6.7655726324513,Retire,Medium,Neutral,BBB
591,M,50s,19.46,60.21,-3.403352900154244,Retire,Short,Active,BBB
592,F,50s,34.41,40.45,2.772312273482447,Growth,Medium,Neutral,AAA
593,M,40s,83.7,5.98,8.161224183990168,Stable,Medium,Aggressive,A
594,M,70+,26.15,35.69,-1.705898813600648,Growth,Medium,Avoid,AA
595,F,50s,13.96,44.1,4.20523169478868,Inheritance,Long,Safe,AA
596,M,50s,8.74,24.64,-2.999930281478269,Stable,Long,Avoid,BBB
597,F,50s,11.28,31.35,1.7768253575319193,Growth,Long,Neutral,AAA
598,M,60s,59.83,39.3,1.1737874520236558,Stable,Long,Safe,A
599,M,60s,23.18,65.9,8.909558959123176,Inheritance,Medium,Neutral,A
600,M,60s,18.43,8.03,-11.300334704211368,Retire,Short,Safe,AAA
601,M,50s,16.9,26.58,0.1399585880026199,Growth,Long,Safe,AA
602,M,50s,32.07,128.7,6.945788294160793,Growth,Short,Neutral,A
603,M,40s,24.74,118.51,0.6753615451448258,Retire,Short,Safe,BBB
604,M,60s,24.08,71.22,-1.0143991074237912,Stable,Short,Active,BBB
605,M,40s,88.19,53.69,4.418743837049632,Stable,Medium,Active,BBB
606,M,60s,102.56,146.81,6.61566188738385,Retire,Long,Safe,AAA
607,M,70+,8.26,186.06,-2.939931647669636,Stable,Short,Active,A
608,M,70+,38.94,29.48,4.674038051403029,Other,Long,Neutral,AAA
609,M,50s,16.1,13.84,-6.762284433339394,Stable,Medium,Neutral,A
610,F,50s,24.57,25.96,3.142609812667918,Stable,Long,Avoid,AAA
611,M,40s,38.38,537.55,-1.426568307442011,Retire,Long,Neutral,AAA
612,F,60s,25.28,8.07,0.8992499420063194,Retire,Long,Avoid,A
613,F,60s,36.03,21.68,-6.262449585782881,Stable,Medium,Safe,A
614,M,50s,51.34,9.29,4.642736251750557,Other,Medium,Avoid,AA
615,F,50s,37.93,37.05,-1.8715784499585555,Growth,Long,Neutral,AA
616,F,60s,17.86,11.22,-3.585954935343494,Stable,Medium,Neutral,A
617,M,70+,18.11,30.03,-9.418493699309904,Stable,Medium,Active,A
618,M,50s,9.47,5.73,4.836365165684864,Stable,Long,Neutral,AAA
619,F,60s,15.13,57.73,-1.499612403839634,Growth,Long,Aggressive,BBB
620,F,40s,143.98,99.5,3.5233741279314668,Growth,Long,Neutral,AA
621,M,40s,15.9,23.44,-3.4060594176150705,Growth,Long,Safe,AAA
622,M,70+,11.53,29.32,-6.464811536802473,Retire,Long,Neutral,BBB
623,M,60s,38.7,28.59,-2.511116806955993,Inheritance,Long,Neutral,AAA
624,M,60s,27.43,38.97,-8.129365497904672,Retire,Medium,Neutral,A
625,F,40s,25.62,32.0,-2.833683420593991,Stable,Long,Neutral,AAA
626,M,60s,92.5,66.11,0.1880366037781744,Inheritance,Long,Neutral,BBB
627,M,50s,46.49,100.46,4.368999614904157,Stable,Medium,Avoid,BBB
628,F,50s,19.61,15.92,-2.200139415858937,Retire,Medium,Neutral,A
629,M,50s,21.34,25.07,1.4417355382692063,Retire,Short,Safe,AA
630,M,40s,20.04,74.55,-5.374450871534132,Stable,Long,Avoid,AAA
631,F,60s,60.33,9.21,-3.1351869149091938,Retire,Long,Neutral,AAA
632,F,60s,23.42,5.62,4.615231699490208,Stable,Medium,Neutral,AA
633,M,40s,7.14,40.6,2.56664068727932,Stable,Medium,Avoid,A
634,M,40s,28.83,51.76,-2.357945901533265,Growth,Long,Neutral,A
635,M,40s,8.76,17.29,0.8667384038193449,Retire,Long,Neutral,AAA
636,M,40s,171.98,19.67,16.62187696501265,Growth,Medium,Avoid,A
637,M,60s,13.84,16.71,3.6849797654314287,Stable,Medium,Neutral,A
638,M,60s,26.32,15.18,3.604365038414903,Stable,Short,Safe,BBB
639,M,40s,36.84,61.82,2.89834002715621,Retire,Short,Neutral,AA
640,M,40s,23.79,11.44,11.670324855792735,Growth,Long,Safe,AAA
641,M,60s,23.76,26.08,4.33057754806021,Growth,Long,Neutral,A
642,M,60s,41.99,14.66,-1.9142842338664807,Retire,Medium,Active,BBB
643,M,50s,101.59,8.94,5.064033841345039,Growth,Long,Active,BBB
644,M,50s,55.37,72.47,3.680493462768286,Growth,Short,Neutral,BBB
645,M,60s,97.79,20.74,3.1421655395177828,Retire,Long,Safe,AAA
646,F,50s,12.97,39.24,9.078598242991198,Growth,Medium,Avoid,AAA
647,M,40s,38.62,8.52,13.483975932695746,Stable,Short,Neutral,AA
648,F,60s,33.93,16.98,4.399858324393291,Retire,Short,Neutral,AA
649,F,60s,39.68,65.4,-16.038317772602095,Stable,Short,Active,A
650,M,60s,90.11,339.86,-0.3279726668828142,Inheritance,Short,Safe,AAA
651,M,60s,25.11,5.59,-5.471558239342533,Stable,Medium,Neutral,AA
652,M,60s,21.66,27.63,-1.182788506335064,Inheritance,Long,Neutral,AA
653,M,50s,45.93,47.99,11.7459944933628,Growth,Medium,Neutral,BBB
654,F,50s,7.22,19.02,11.391199738728483,Retire,Medium,Safe,A
655,M,40s,24.79,71.13,2.257458094359266,Retire,Long,Active,AA
656,M,40s,26.91,15.18,-1.1540800686006047,Growth,Medium,Neutral,AA
657,M,60s,14.35,38.03,-1.0100148527899089,Stable,Long,Active,BBB
658,M,70+,69.8,20.7,10.866718989163694,Retire,Short,Neutral,A
659,F,70+,12.81,99.23,-2.400842789786395,Growth,Short,Neutral,AAA
660,M,60s,26.88,18.02,2.728133826157464,Growth,Medium,Avoid,A
661,M,40s,37.88,24.13,-0.702133849975517,Growth,Medium,Neutral,AA
662,F,40s,88.48,77.57,8.4381084930363,Retire,Long,Neutral,BBB
663,F,60s,29.71,13.13,9.22053095616715,Retire,Short,Neutral,AA
664,M,60s,63.37,35.23,5.344521209938424,Inheritance,Long,Safe,BBB
665,M,60s,52.48,6.42,4.83476790966435,Growth,Long,Neutral,AAA
666,M,60s,33.07,12.44,13.595162941235085,Stable,Short,Safe,A
667,M,60s,12.53,46.71,1.7493797803215472,Growth,Long,Safe,A
668,M,60s,9.51,13.58,-5.186662087552618,Retire,Medium,Safe,A
669,M,40s,32.63,20.29,-2.8273221054222364,Retire,Long,Avoid,A
670,M,60s,19.41,51.61,11.277560221954342,Retire,Long,Neutral,AA
671,M,70+,62.52,19.66,3.276542076387812,Retire,Medium,Safe,BBB
672,F,50s,54.42,69.45,0.2966260891944072,Growth,Medium,Safe,A
673,M,60s,25.85,40.21,7.824061938486015,Stable,Medium,Safe,A
674,M,50s,11.87,49.01,4.403488297256342,Retire,Medium,Neutral,A
675,M,70+,45.09,101.18,-12.340643067102596,Growth,Short,Neutral,A
676,F,40s,13.27,44.16,2.3785854670637763,Growth,Long,Safe,A
677,M,60s,16.33,132.29,15.672557236568728,Retire,Medium,Neutral,BBB
678,M,40s,13.69,75.2,19.480839043020293,Growth,Short,Neutral,BBB
679,F,60s,26.82,20.67,-14.437722970110231,Growth,Short,Active,BBB
680,F,40s,76.41,106.04,4.842362495851238,Growth,Medium,Avoid,BBB
681,F,50s,29.84,41.99,5.208123492097871,Growth,Short,Active,BBB
682,M,50s,21.02,23.21,-5.219002078233981,Retire,Medium,Safe,A
683,M,70+,8.84,42.54,-6.641317510598732,Stable,Short,Neutral,AAA
684,F,50s,46.6,90.12,1.6207137913158087,Growth,Short,Neutral,A
685,F,40s,16.05,49.88,5.162778770168197,Growth,Long,Safe,A
686,M,60s,32.92,170.74,-0.1196253662665181,Retire,Long,Neutral,A
687,M,50s,22.57,88.05,1.9105178518213688,Retire,Medium,Neutral,A
688,M,70+,58.59,53.03,2.3907058690596505,Growth,Long,Neutral,A
689,F,40s,26.42,13.15,-1.5016844199056023,Stable,Short,Neutral,BBB
690,M,60s,28.58,28.17,-0.5223297725888698,Stable,Long,Avoid,BBB
691,M,50s,44.19,35.32,-4.060227771421953,Stable,Short,Active,AAA
692,M,40s,161.67,61.99,1.6658954648251625,Stable,Long,Active,AA
693,M,60s,60.99,58.77,-1.7141927314039518,Stable,Long,Safe,AAA
694,M,60s,27.91,38.57,8.820946045458712,Stable,Long,Neutral,A
695,M,60s,30.04,36.9,-2.466882366137446,Retire,Long,Safe,AA
696,F,50s,19.69,63.33,1.742392735464371,Inheritance,Long,Neutral,BBB
697,M,50s,14.01,15.29,2.861044470566676,Inheritance,Medium,Neutral,AA
698,M,50s,19.26,152.32,4.914528893514247,Inheritance,Long,Neutral,AAA
699,M,70+,16.16,5.25,-3.24591822614414,Growth,Medium,Avoid,BBB
700,M,50s,50.54,122.72,6.730030816809252,Growth,Short,Aggressive,A
701,M,50s,12.72,31.8,-5.768244309825121,Retire,Medium,Active,BBB
702,M,50s,87.06,81.64,-0.0391977424085476,Retire,Long,Neutral,AA
703,M,60s,54.69,45.95,-2.795518433110533,Retire,Short,Safe,AA
